DangKyID,HocVienID,LopID,Target_BoHoc,TyLeChuyenCan_NuaDau,SoBuoiVang_NuaDau,SoBuoiVangDau,DiemGiuaKy,KetQuaGiuaKy,SoNgayDangKySom,TuoiHocVien,KhoaHocID,GiangVienID,DiaDiemID
15574,9508,171,0,1,0,0,3.6,0,1,21,5,8,5
17803,9108,247,0,0.8,2,0,8.2,1,8,21,2,6,1
18697,9592,281,0,0.75,3,1,3.5,0,12,28,3,2,4
17855,9997,248,0,0.833333,2,1,4.2,0,10,17,4,5,4
18588,9137,276,0,0.933333,1,0,7.9,1,3,19,5,4,13
15087,9179,155,0,1,0,0,4.3,0,13,24,1,4,15
17405,9171,234,1,0.833333,2,0,5.5,1,10,17,3,6,16
15132,9544,157,0,1,0,0,5.3,1,6,26,3,7,13
18811,9389,285,0,1,0,0,5.3,1,5,28,2,4,13
15476,9439,168,0,0.916666,1,1,4.6,0,6,17,3,5,9
18840,8637,286,0,0.833333,2,0,3.1,0,14,23,3,1,15
15002,9231,152,0,0.866666,2,0,8.2,1,20,21,5,1,11
15304,8972,163,0,0.9,1,0,3.6,0,16,21,2,1,16
17712,9214,246,1,0.7,3,1,6.3,1,17,26,1,9,16
17928,8692,252,0,0.933333,1,0,3.1,0,28,29,5,7,4
15128,8910,157,0,0.916666,1,0,6.4,1,23,27,3,7,13
17399,9337,234,0,0.75,3,0,8.3,1,8,27,3,6,16
17453,9053,235,0,1,0,0,7.1,1,19,22,1,4,12
15059,9919,154,0,0.8,3,1,7.1,1,24,17,5,1,1
16174,9982,193,0,1,0,0,8.5,1,20,24,1,7,16
16037,8241,189,0,1,0,0,9.5,1,20,24,1,1,16
17408,8010,234,0,1,0,0,4.9,0,26,20,3,6,16
18990,8278,291,0,1,0,0,9.2,1,15,24,2,8,6
16620,8753,211,0,0.933333,1,0,7,1,19,20,5,10,12
15654,9797,176,1,0.4,6,2,5.7,1,26,28,1,4,6
16032,8609,189,0,1,0,0,3.3,0,11,27,1,1,16
15020,9433,152,1,0.866666,2,1,2.7,0,2,26,5,1,11
15663,8086,177,0,1,0,0,6.3,1,13,19,1,9,15
15434,9174,166,0,0.916666,1,1,7.3,1,26,27,3,6,6
17109,8892,224,0,1,0,0,4,0,9,26,3,7,16
17735,8331,246,0,1,0,0,5.2,1,26,19,1,9,16
17145,8433,226,1,0.666666,5,1,5.5,1,6,23,5,10,13
18228,8626,264,0,0.8,2,1,4.8,0,6,26,1,9,4
18481,9891,272,0,0.8,2,0,3.8,0,14,14,1,7,6
17289,8646,231,0,0.916666,1,0,7.9,1,6,15,4,3,6
17317,9167,232,1,0.666666,5,0,5.2,1,26,18,5,3,1
16455,9450,204,0,0.7,3,2,7.9,1,11,26,2,3,2
16591,8388,209,0,1,0,0,9.7,1,18,17,1,10,6
18397,9294,268,0,0.8,2,0,7.9,1,11,15,1,4,16
18491,9257,272,0,1,0,0,7.8,1,25,26,1,7,6
18144,8645,261,1,0.533333,7,1,7.8,1,22,15,5,1,12
19153,9800,297,0,0.8,2,0,3.9,0,3,20,1,3,12
15516,8794,169,0,0.916666,1,0,6.7,1,16,22,4,10,2
17461,8621,235,0,0.9,1,1,3.3,0,22,25,1,4,12
19195,8465,299,0,0.8,2,1,6.7,1,19,18,1,3,5
17023,8175,224,0,1,0,0,9,1,7,17,3,7,16
18306,9492,266,0,0.7,3,1,8.6,1,11,26,1,2,7
15683,8512,178,1,0.733333,4,0,2.9,0,13,16,5,8,8
17873,9651,249,0,0.916666,1,1,8.4,1,8,27,4,10,12
18845,8744,286,0,0.916666,1,0,6.7,1,17,24,3,1,15
18005,9751,255,0,0.733333,4,1,7.6,1,10,17,5,6,5
15093,8906,155,0,0.9,1,0,6.2,1,26,29,1,4,15
15566,9171,171,0,0.733333,4,1,3.6,0,13,18,5,8,5
15529,9386,170,0,0.9,1,1,3.1,0,17,26,2,3,1
16471,9545,204,0,0.9,1,1,8.2,1,25,26,2,3,2
17478,9918,236,0,1,0,0,5.9,1,5,28,4,10,6
17326,8711,232,0,0.733333,4,0,8,1,29,17,5,3,1
18099,8363,259,0,0.833333,2,1,4.9,0,7,29,3,7,4
15678,9934,178,0,0.866666,2,0,4.7,0,19,30,5,8,8
19021,9143,292,0,0.916666,1,0,7.8,1,8,26,4,3,4
16163,9170,193,0,1,0,0,6.2,1,14,15,1,7,16
18216,8592,263,0,0.916666,1,0,5,1,12,28,4,5,11
17670,8551,245,0,0.866666,2,1,8.8,1,28,26,5,10,11
15825,8687,183,1,0.75,3,0,5.6,1,14,14,3,2,1
15988,8051,189,0,0.9,1,0,4,0,17,17,1,1,16
16576,8115,209,0,0.7,3,1,5,1,2,27,1,10,6
17546,9892,239,0,1,0,0,5.5,1,14,17,3,7,3
18239,9521,264,1,0.7,3,1,4,0,23,25,1,9,4
15410,9351,165,0,0.833333,2,1,6.6,1,27,16,3,1,6
15675,8079,177,1,0.7,3,0,5.4,1,1,17,1,9,15
17955,9265,253,0,0.8,2,1,8.6,1,10,22,1,2,11
18222,8277,264,1,0.6,4,0,5.5,1,5,21,1,9,4
18123,9487,260,0,0.583333,5,2,9.2,1,9,27,4,7,11
15033,8450,152,0,1,0,0,8.6,1,17,22,5,1,11
16483,8691,205,0,1,0,0,8,1,28,15,4,1,7
18558,9986,275,0,0.9,1,1,5.1,1,27,24,1,9,15
18571,8025,275,0,0.9,1,1,4.9,0,28,24,1,9,15
18625,8977,278,0,1,0,0,4.1,0,28,25,1,4,2
18906,9465,288,0,1,0,0,4,0,6,20,4,3,16
18145,9908,261,0,0.8,3,1,7.6,1,29,21,5,1,12
15940,9071,188,0,0.933333,1,0,5.6,1,29,19,5,5,2
16697,8841,214,0,1,0,0,9.8,1,7,30,1,7,16
18018,8488,255,0,0.666666,5,1,4.4,0,8,21,5,6,5
15107,8318,156,0,0.866666,2,0,6,1,19,29,5,5,15
17333,8674,233,0,0.833333,2,1,9.2,1,27,21,4,5,4
17591,8997,242,0,0.833333,2,0,6.8,1,23,23,3,9,3
17720,8877,246,0,0.9,1,0,6,1,17,17,1,9,16
18117,9031,260,0,1,0,0,6.4,1,28,27,4,7,11
18322,9272,267,0,0.75,3,1,9.3,1,7,27,3,3,9
18361,9496,268,0,1,0,0,8.8,1,12,29,1,4,16
16177,8275,193,0,0.9,1,0,9.9,1,21,17,1,7,16
16812,9202,217,0,0.9,1,0,9.8,1,29,15,2,7,13
15715,9897,179,0,0.916666,1,0,7.3,1,14,20,4,4,2
18867,9063,287,1,0.666666,4,0,9.7,1,21,26,3,1,10
16883,9764,219,0,1,0,0,4,0,24,24,4,6,4
15384,8232,164,0,0.9,1,0,8.5,1,28,22,2,5,9
19061,9303,293,0,0.866666,2,0,5.4,1,14,15,5,10,11
16344,9066,199,0,1,0,0,4.5,0,3,16,1,10,2
19231,8169,300,0,0.9,1,0,5,1,14,28,2,1,2
18543,9826,274,0,0.666666,5,0,4.8,0,29,18,5,4,11
16075,9455,190,0,1,0,0,6.8,1,4,18,4,8,13
17138,9435,226,0,0.866666,2,0,5.5,1,20,20,5,10,13
18349,9040,268,0,0.9,1,0,3.9,0,21,14,1,4,16
18936,9104,288,0,0.916666,1,0,5.1,1,9,17,4,3,16
17578,9566,241,0,0.916666,1,0,7.8,1,2,25,4,1,9
18396,8418,268,0,0.8,2,1,3.5,0,26,22,1,4,16
15551,8923,170,0,0.9,1,0,8.1,1,10,28,2,3,1
17104,8512,224,0,0.916666,1,0,3.2,0,21,15,3,7,16
17824,9469,247,0,0.9,1,1,7.6,1,23,24,2,6,1
18778,8436,284,0,1,0,0,9.8,1,4,16,4,2,12
19264,9934,301,1,0.7,3,0,6.6,1,2,30,2,1,14
17169,8866,227,0,0.9,1,0,9,1,1,15,2,3,5
16422,9942,202,0,0.9,1,0,5.2,1,10,21,1,8,2
17562,8891,240,0,0.916666,1,0,6.1,1,4,22,4,5,4
17736,8065,246,0,0.8,2,1,6.7,1,2,18,1,9,16
15595,8389,173,0,0.666666,4,1,3.7,0,1,17,4,9,8
17097,9134,224,0,1,0,0,7.4,1,23,16,3,7,16
18148,9813,261,0,0.933333,1,0,9.5,1,6,20,5,1,12
15124,9805,157,1,0.583333,5,2,5.8,1,19,14,3,7,13
16044,8768,189,1,0.6,4,0,4,0,7,28,1,1,16
17995,8074,254,0,1,0,0,9.6,1,6,24,1,10,9
16754,9102,214,0,1,0,0,9.4,1,6,22,1,7,16
15886,8141,186,0,0.8,3,0,5.8,1,29,22,5,5,15
15164,9775,158,0,1,0,0,6.4,1,18,29,2,2,11
16587,9098,209,0,1,0,0,7.4,1,13,18,1,10,6
17964,9348,253,0,1,0,0,9.1,1,17,27,1,2,11
18846,8281,286,0,1,0,0,5.1,1,11,17,3,1,15
15272,9051,161,0,1,0,0,4.8,0,25,18,5,8,3
16703,8480,214,0,0.8,2,1,8.1,1,22,14,1,7,16
19124,9474,296,0,0.9,1,0,3.5,0,6,16,1,3,15
15533,8313,170,0,0.8,2,2,7.8,1,8,19,2,3,1
15719,9453,179,1,0.583333,5,0,3.3,0,26,30,4,4,2
15076,9812,154,0,0.8,3,0,3.6,0,29,21,5,1,1
17099,8417,224,0,0.916666,1,0,7.5,1,9,18,3,7,16
18130,8670,260,0,0.833333,2,0,7,1,26,28,4,7,11
17548,9678,239,0,0.916666,1,0,4.2,0,26,29,3,7,3
17610,9330,243,1,0.533333,7,1,7.6,1,11,27,5,8,13
18843,9240,286,0,0.833333,2,1,9.9,1,21,29,3,1,15
16529,8303,207,0,1,0,0,6.5,1,7,15,2,8,7
15062,9432,154,0,0.8,3,0,8.3,1,11,23,5,1,1
17009,8037,224,0,0.833333,2,0,4.5,0,19,22,3,7,16
17891,8296,250,0,0.9,1,0,3.5,0,26,16,1,3,11
17982,9393,253,0,0.9,1,1,3.9,0,21,25,1,2,11
18600,9177,276,1,0.666666,5,0,3.9,0,2,21,5,4,13
15105,9640,156,0,0.933333,1,1,9.3,1,19,15,5,5,15
16002,9943,189,0,0.9,1,0,5.1,1,25,20,1,1,16
17192,8773,227,0,0.9,1,0,4.6,0,13,27,2,3,5
17295,9480,232,0,0.866666,2,1,9,1,22,29,5,3,1
18417,8967,269,0,1,0,0,8.6,1,5,23,2,5,1
18063,9727,258,1,0.5,6,2,9,1,16,13,3,2,12
16816,8366,217,0,1,0,0,6.8,1,15,24,2,7,13
15475,8691,168,1,0.5,6,1,8,1,3,15,3,5,9
17074,8025,224,0,0.833333,2,0,5.4,1,15,24,3,7,16
18466,9809,271,0,0.9,1,1,4.1,0,9,30,2,5,13
15249,9269,161,0,1,0,0,7.3,1,1,14,5,8,3
17299,9397,232,0,0.866666,2,0,8.8,1,8,19,5,3,1
17373,8995,234,0,0.916666,1,0,8.9,1,2,28,3,6,16
16073,9730,190,0,1,0,0,8.3,1,18,19,4,8,13
15286,8280,162,0,1,0,0,9.9,1,25,27,1,4,4
18300,8409,266,0,1,0,0,4.8,0,1,15,1,2,7
17060,9198,224,0,0.916666,1,0,6.2,1,13,22,3,7,16
15531,8277,170,0,0.9,1,0,3.3,0,24,20,2,3,1
18270,8681,265,0,0.75,3,1,7.7,1,28,22,3,6,4
18462,8470,271,0,0.9,1,0,10,1,26,29,2,5,13
16619,9833,211,0,0.866666,2,0,4.2,0,6,14,5,10,12
16726,9686,214,0,0.9,1,0,5.3,1,24,19,1,7,16
18061,8483,258,1,0.416666,7,0,7.4,1,2,21,3,2,12
18309,9736,266,1,0.6,4,0,8.1,1,18,21,1,2,7
18883,9721,288,0,0.916666,1,0,8.9,1,7,22,4,3,16
15736,8233,180,0,0.833333,2,1,9,1,14,26,3,5,12
18641,9492,278,0,1,0,0,9.8,1,11,26,1,4,2
16395,8958,201,0,1,0,0,4.9,0,9,22,4,5,15
16906,8575,220,0,0.916666,1,1,4.2,0,22,27,4,6,11
19146,9529,297,0,1,0,0,9.8,1,5,30,1,3,12
15113,9208,156,0,0.933333,1,0,3.6,0,1,16,5,5,15
19132,9196,296,1,0.7,3,0,6.2,1,13,18,1,3,15
17336,8106,233,0,0.833333,2,0,7.9,1,28,14,4,5,4
15096,8324,155,1,0.8,2,0,2.6,0,2,18,1,4,15
15982,9582,189,0,0.9,1,0,9.4,1,20,26,1,1,16
16747,9420,214,0,0.9,1,0,4.4,0,13,27,1,7,16
17361,9332,234,0,0.916666,1,0,9.7,1,1,24,3,6,16
17762,9793,246,0,0.9,1,1,6.5,1,25,18,1,9,16
18327,8629,268,0,1,0,0,4.5,0,13,26,1,4,16
15880,9225,185,0,1,0,0,4.4,0,6,21,3,9,5
16332,9372,199,0,0.8,2,0,8.7,1,9,15,1,10,2
17893,8023,250,0,1,0,0,5,1,18,30,1,3,11
18127,9971,260,0,0.833333,2,0,5.8,1,27,15,4,7,11
15873,9308,185,0,0.916666,1,0,5.8,1,5,22,3,9,5
15617,9712,174,1,0.7,3,0,3.4,0,13,23,1,8,5
18658,9367,279,0,0.933333,1,0,9.1,1,18,29,5,2,10
15638,8540,175,0,1,0,0,6.2,1,12,19,1,8,14
15048,8092,153,0,0.833333,2,1,9.8,1,18,29,4,2,10
19239,9565,300,0,1,0,0,6.9,1,3,23,2,1,2
18085,9265,259,0,0.916666,1,0,3.1,0,9,20,3,7,4
19128,8201,296,0,0.9,1,0,8.6,1,5,18,1,3,15
15496,8751,169,0,1,0,0,5.7,1,12,20,4,10,2
17428,9978,234,0,0.916666,1,1,6.6,1,15,24,3,6,16
18482,8998,272,0,0.9,1,0,4,0,7,20,1,7,6
16811,8881,217,0,1,0,0,6.8,1,29,26,2,7,13
17593,9975,242,0,1,0,0,7,1,29,27,3,9,3
17236,9278,229,0,1,0,0,5.7,1,12,22,3,2,2
16065,9575,189,0,1,0,0,8.7,1,6,30,1,1,16
15047,8911,153,1,0.75,3,0,3.3,0,11,20,4,2,10
16490,8420,205,1,0.833333,2,1,5,1,27,21,4,1,7
16740,9598,214,0,0.9,1,0,9.6,1,3,19,1,7,16
17621,8962,243,1,0.733333,4,1,6.9,1,15,29,5,8,13
15010,8490,152,0,0.733333,4,2,6.1,1,5,16,5,1,11
16264,8073,196,0,1,0,0,5.3,1,18,18,2,4,5
17654,8844,244,0,0.916666,1,0,8.4,1,12,20,3,9,14
15484,10000,169,1,0.916666,1,0,2.3,0,14,27,4,10,2
17914,8876,251,0,0.833333,2,2,7.7,1,4,23,3,2,5
17205,8826,228,0,0.833333,2,0,5.9,1,7,17,3,6,5
16300,8419,198,0,0.8,3,1,7.8,1,17,20,5,3,14
16724,9586,214,0,1,0,0,4.5,0,26,20,1,7,16
17567,9660,240,1,0.833333,2,1,4.8,0,17,22,4,5,4
15998,8224,189,0,0.8,2,1,9.6,1,23,22,1,1,16
17152,9520,226,0,0.8,3,1,6.1,1,15,18,5,10,13
16173,9571,193,0,0.9,1,0,3.8,0,28,29,1,7,16
18682,9440,281,1,0.75,3,0,8.3,1,4,25,3,2,4
17037,9369,224,1,0.583333,5,1,6.3,1,29,24,3,7,16
18799,9080,285,0,0.9,1,0,6,1,10,27,2,4,13
16727,9788,214,0,1,0,0,9.3,1,25,16,1,7,16
16091,9267,190,0,0.916666,1,0,7.9,1,26,23,4,8,13
18562,9993,275,0,0.9,1,0,5,1,14,23,1,9,15
15349,9247,163,0,0.9,1,0,6.6,1,9,19,2,1,16
17875,9108,250,1,0.9,1,0,4.8,0,28,21,1,3,11
17892,9647,250,0,0.8,2,0,9.9,1,8,17,1,3,11
17869,8421,249,0,0.916666,1,0,6.9,1,17,17,4,10,12
18475,9073,271,0,0.9,1,0,7.5,1,5,21,2,5,13
17819,8804,247,0,0.9,1,0,4.1,0,13,25,2,6,1
17492,9382,237,0,0.8,2,1,9.3,1,27,27,2,2,15
15763,8583,181,0,0.916666,1,0,6.4,1,23,30,4,2,3
17480,8023,236,0,0.916666,1,1,5.1,1,1,29,4,10,6
18629,9029,278,0,1,0,0,3.1,0,22,20,1,4,2
16201,8042,193,0,0.9,1,0,6,1,16,26,1,7,16
15200,9474,159,1,0.916666,1,1,4.4,0,29,16,4,8,5
17313,8839,232,0,1,0,0,6.3,1,17,21,5,3,1
18678,8711,281,1,0.666666,4,0,8.9,1,18,18,3,2,4
16709,9610,214,1,0.6,4,1,5.5,1,18,25,1,7,16
18205,8454,263,0,1,0,0,10,1,27,20,4,5,11
15050,8555,153,0,0.916666,1,1,8.5,1,16,24,4,2,10
17753,9995,246,0,0.9,1,0,6.9,1,15,24,1,9,16
18691,9955,281,0,0.666666,4,1,6.2,1,26,21,3,2,4
16649,9442,212,0,0.833333,2,1,6.9,1,28,24,4,3,5
16659,8239,213,0,0.9,1,0,3.2,0,17,26,2,2,4
16843,8711,218,1,0.7,3,0,3.5,0,1,17,2,8,11
18050,8874,257,0,1,0,0,8,1,18,22,3,8,10
17838,9935,248,0,0.916666,1,0,7.3,1,8,26,4,5,4
18858,9547,287,0,0.916666,1,1,6.5,1,9,16,3,1,10
19178,8509,298,0,0.7,3,0,6.2,1,9,22,1,6,11
15260,8386,161,0,0.933333,1,0,3.8,0,18,17,5,8,3
16138,8759,193,0,0.9,1,0,9.6,1,2,20,1,7,16
16359,9857,200,0,0.833333,2,1,8.3,1,9,22,4,10,15
17193,9225,228,0,0.833333,2,0,9.8,1,9,21,3,6,5
18870,9574,288,0,1,0,0,7.7,1,8,19,4,3,16
17487,9234,236,1,0.916666,1,0,6.7,1,25,22,4,10,6
18154,8465,262,1,0.666666,4,0,4.6,0,3,18,3,7,2
15520,9537,169,0,1,0,0,4.8,0,14,23,4,10,2
18825,9949,285,1,0.7,3,2,4.7,0,3,24,2,4,13
15219,9068,159,0,1,0,0,4.6,0,8,25,4,8,5
17653,8070,244,0,0.916666,1,0,9.7,1,9,24,3,9,14
17961,9362,253,1,0.6,4,0,8.3,1,9,21,1,2,11
16311,8802,199,0,1,0,0,5.8,1,24,28,1,10,2
16778,9792,216,1,0.733333,4,1,5.1,1,9,27,5,9,4
17072,9801,224,0,0.833333,2,0,5.3,1,5,26,3,7,16
16374,8530,200,0,0.833333,2,0,8.7,1,10,15,4,10,15
16595,9043,209,0,0.9,1,1,8.3,1,4,28,1,10,6
16479,8280,205,0,0.833333,2,0,5.8,1,11,27,4,1,7
15868,9472,185,0,0.916666,1,0,7.1,1,28,27,3,9,5
18319,9554,267,0,0.916666,1,0,8.9,1,21,27,3,3,9
18911,9562,288,0,0.916666,1,1,4.4,0,20,15,4,3,16
17467,9435,235,0,0.8,2,0,5.3,1,20,22,1,4,12
17353,9393,233,0,0.833333,2,0,5.4,1,26,24,4,5,4
15031,9625,152,0,0.8,3,2,4.7,0,16,21,5,1,11
17841,9194,248,0,0.916666,1,0,6.7,1,2,21,4,5,4
18460,8907,271,0,0.9,1,1,5.3,1,4,26,2,5,13
17063,8450,224,1,0.5,6,1,4.1,0,29,22,3,7,16
15960,8451,188,0,0.933333,1,0,7.9,1,1,25,5,5,2
18318,8393,267,0,0.916666,1,0,8.5,1,22,20,3,3,9
16603,8436,210,0,0.9,1,1,6.1,1,9,16,1,4,10
16734,8316,214,0,0.8,2,0,9.3,1,14,15,1,7,16
17978,9184,253,0,0.7,3,0,9,1,4,26,1,2,11
16239,9283,195,0,0.866666,2,1,8.4,1,4,25,5,10,9
18283,9323,266,0,0.9,1,1,4,0,22,22,1,2,7
15242,9285,160,0,0.9,1,0,3.1,0,15,24,1,10,8
15183,8203,158,0,1,0,0,8.3,1,23,19,2,2,11
15631,9587,175,0,1,0,0,4.8,0,13,24,1,8,14
19028,9513,292,0,0.833333,2,1,3.9,0,20,14,4,3,4
18645,8039,278,0,0.8,2,1,6.5,1,12,17,1,4,2
17462,8991,235,0,1,0,0,5.3,1,6,24,1,4,12
16406,9861,202,0,0.9,1,0,8.8,1,12,19,1,8,2
17015,9357,224,0,0.916666,1,0,5.1,1,6,19,3,7,16
15965,8907,188,0,0.933333,1,0,3.1,0,4,26,5,5,2
16713,8672,214,0,1,0,0,8.6,1,29,23,1,7,16
17482,8339,236,0,0.833333,2,0,9.1,1,10,21,4,10,6
17544,9659,239,0,1,0,0,5.5,1,2,29,3,7,3
18477,9100,272,0,1,0,0,7.5,1,28,22,1,7,6
16357,9508,200,0,0.833333,2,0,7.1,1,15,21,4,10,15
16741,8577,214,0,0.9,1,0,4.8,0,3,28,1,7,16
15673,8385,177,0,0.8,2,2,5.4,1,17,14,1,9,15
18372,8610,268,0,1,0,0,5.1,1,13,27,1,4,16
15463,9092,168,0,0.916666,1,0,5.2,1,1,29,3,5,9
16976,9208,222,0,0.916666,1,0,7.6,1,9,15,3,1,15
16043,8357,189,0,0.9,1,0,4,0,10,26,1,1,16
16324,9258,199,0,1,0,0,4.7,0,24,23,1,10,2
17568,9807,240,0,1,0,0,5.7,1,21,22,4,5,4
18748,9850,283,0,0.916666,1,0,4,0,2,21,4,6,7
16525,8716,207,0,1,0,0,6.9,1,11,14,2,8,7
16060,8979,189,0,0.7,3,0,9.9,1,13,24,1,1,16
16830,9857,217,0,1,0,0,7.5,1,24,21,2,7,13
18616,9750,277,0,0.916666,1,1,9.2,1,5,27,4,1,15
16575,9392,209,0,0.9,1,0,5.9,1,10,24,1,10,6
16409,9956,202,0,0.9,1,0,7.8,1,14,16,1,8,2
17079,8006,224,0,0.916666,1,0,8.6,1,23,26,3,7,16
16833,9928,217,0,1,0,0,6.4,1,28,18,2,7,13
16837,9447,218,1,0.7,3,0,7.2,1,26,28,2,8,11
16828,9223,217,0,0.9,1,0,6.6,1,10,17,2,7,13
15789,8306,182,0,1,0,0,9.1,1,11,17,4,3,10
18718,8783,282,0,1,0,0,8.9,1,13,28,1,6,11
16314,8548,199,0,0.9,1,0,4.4,0,17,21,1,10,2
18700,9815,281,0,0.75,3,0,6.8,1,23,30,3,2,4
18869,9942,288,0,0.75,3,1,8.6,1,15,20,4,3,16
15345,8549,163,0,0.8,2,0,7.9,1,20,22,2,1,16
15628,9694,175,0,1,0,0,5.3,1,23,16,1,8,14
18096,8472,259,0,0.916666,1,1,9.5,1,9,26,3,7,4
18506,9101,273,0,0.9,1,0,7.1,1,14,25,2,7,6
19094,8755,294,0,1,0,0,8.1,1,19,19,5,4,14
19166,8718,298,0,0.8,2,1,9.2,1,16,27,1,6,11
15157,9299,157,1,0.666666,4,0,4.5,0,23,17,3,7,13
15040,8080,153,0,1,0,0,3.8,0,28,23,4,2,10
16450,8818,204,0,0.9,1,0,3.1,0,23,20,2,3,2
15775,8495,181,1,0.833333,2,0,4.8,0,2,22,4,2,3
16140,8657,193,1,0.3,7,2,7.7,1,11,20,1,7,16
18893,9225,288,1,0.916666,1,1,7.8,1,10,19,4,3,16
15064,9394,154,0,0.866666,2,0,5,1,5,28,5,1,1
16688,8684,214,0,1,0,0,5.6,1,7,20,1,7,16
16672,8531,213,0,0.6,4,2,6.2,1,20,16,2,2,4
16723,9306,214,0,1,0,0,6.1,1,4,27,1,7,16
17150,9634,226,0,0.8,3,1,6.1,1,19,18,5,10,13
18314,8860,266,0,0.7,3,2,8.9,1,20,30,1,2,7
17393,8926,234,0,0.75,3,0,7.8,1,1,15,3,6,16
18262,9092,265,0,0.833333,2,1,4.8,0,16,29,3,6,4
15176,8723,158,0,0.8,2,1,6.4,1,14,26,2,2,11
16667,9799,213,0,1,0,0,5.4,1,1,23,2,2,4
17028,9255,224,0,0.75,3,1,4.5,0,7,24,3,7,16
16252,9538,196,0,0.9,1,1,5.3,1,1,19,2,4,5
15981,8338,189,0,1,0,0,6.1,1,11,17,1,1,16
16511,9475,206,0,0.8,2,1,6.2,1,13,21,1,6,6
17996,9351,254,0,0.8,2,0,4.8,0,6,15,1,10,9
18835,9273,286,0,0.833333,2,0,8.7,1,3,30,3,1,15
18971,9604,290,0,0.7,3,2,3.9,0,28,18,1,2,5
19024,9544,292,0,0.583333,5,1,8.6,1,2,26,4,3,4
15320,8022,163,1,0.8,2,0,8.1,1,8,23,2,1,16
16912,9292,220,0,1,0,0,9.1,1,10,29,4,6,11
18988,8348,290,0,0.9,1,0,4.6,0,3,14,1,2,5
15423,9354,166,0,0.833333,2,0,6.1,1,9,24,3,6,6
16208,9006,193,0,1,0,0,4.2,0,22,17,1,7,16
17581,9948,241,0,1,0,0,8.4,1,7,20,4,1,9
15876,9448,185,0,1,0,0,10,1,1,21,3,9,5
16216,8301,193,0,0.6,4,2,9.4,1,23,18,1,7,16
16322,8992,199,0,1,0,0,3.1,0,13,28,1,10,2
17748,8003,246,1,0.8,2,0,7.6,1,15,20,1,9,16
16577,9107,209,0,0.9,1,0,5.2,1,15,16,1,10,6
18964,9266,289,0,0.9,1,0,9.8,1,12,19,2,7,12
17025,8989,224,0,0.916666,1,1,6,1,18,22,3,7,16
15293,9942,162,0,0.8,2,0,6.7,1,29,22,1,4,4
17968,9837,253,0,1,0,0,9.3,1,6,30,1,2,11
18759,9482,283,0,0.75,3,0,4.2,0,2,19,4,6,7
15579,8706,172,0,0.9,1,0,7.4,1,8,23,1,3,12
16052,8072,189,0,0.9,1,0,3.2,0,24,23,1,1,16
17246,8098,229,0,0.916666,1,1,8.3,1,1,17,3,2,2
15314,8117,163,0,0.8,2,0,6.7,1,2,14,2,1,16
17722,8086,246,0,0.8,2,1,3.5,0,3,19,1,9,16
18754,8848,283,0,1,0,0,4.9,0,5,15,4,6,7
15439,9449,166,0,1,0,0,3.9,0,5,16,3,6,6
16368,9762,200,0,1,0,0,8.8,1,12,19,4,10,15
16072,8664,190,0,0.833333,2,0,6.1,1,15,29,4,8,13
18328,8439,268,0,0.9,1,1,3.2,0,29,21,1,4,16
16028,8611,189,1,0.4,6,1,7,1,9,19,1,1,16
17019,9445,224,0,1,0,0,9.2,1,21,17,3,7,16
15899,9927,187,0,1,0,0,5.3,1,26,21,4,4,11
16205,9184,193,0,0.7,3,0,3.3,0,16,26,1,7,16
18234,9027,264,1,0.6,4,1,5.5,1,19,27,1,9,4
16678,9692,213,0,0.9,1,1,4.8,0,5,19,2,2,4
17250,8080,230,0,0.833333,2,2,7.9,1,22,23,3,4,11
15849,8386,184,0,0.916666,1,0,5.2,1,20,18,3,3,4
17350,8790,233,0,0.916666,1,0,4.1,0,21,29,4,5,4
18272,8909,265,0,0.916666,1,0,4.6,0,15,26,3,6,4
19000,8451,291,0,1,0,0,9.7,1,18,24,2,8,6
16369,8404,200,0,0.916666,1,0,9.5,1,7,17,4,10,15
16524,8697,207,0,1,0,0,8.8,1,4,24,2,8,7
18110,8131,260,0,1,0,0,8,1,22,24,4,7,11
16913,9413,220,0,1,0,0,6.5,1,7,15,4,6,11
17673,9156,245,0,1,0,0,7.5,1,27,25,5,10,11
16784,9139,216,0,0.866666,2,0,3.3,0,26,19,5,9,4
15169,8210,158,0,0.8,2,0,6.2,1,29,16,2,2,11
15651,9621,176,0,0.9,1,1,3.1,0,1,24,1,4,6
17645,8818,244,0,0.833333,2,1,7.7,1,26,20,3,9,14
18360,9467,268,0,0.8,2,1,8.6,1,6,25,1,4,16
16442,9513,203,0,0.916666,1,1,7.3,1,26,15,3,8,10
16487,8394,205,0,0.833333,2,0,7.3,1,21,16,4,1,7
19159,9917,298,0,1,0,0,3.9,0,2,15,1,6,11
16916,9318,220,0,0.75,3,0,6.8,1,4,30,4,6,11
17439,9306,234,1,0.833333,2,0,5.1,1,19,26,3,6,16
16599,9089,210,0,1,0,0,9.2,1,27,25,1,4,10
18421,8105,269,0,1,0,0,8.9,1,8,21,2,5,1
15006,8172,152,0,0.8,3,0,4.7,0,22,21,5,1,11
15626,8673,175,0,0.9,1,0,8.2,1,21,27,1,8,14
17432,8133,234,0,0.833333,2,1,8.2,1,21,27,3,6,16
16414,9975,202,0,1,0,0,10,1,14,27,1,8,2
18305,9976,266,1,0.5,5,1,4.4,0,19,17,1,2,7
16482,9828,205,0,0.833333,2,0,8.2,1,18,23,4,1,7
